OID,DATE,CUSTOMER_ID,AMOUNT
1389,2024-02-27 20:00:00,140,2782
1390,2024-02-27 21:00:00,444,1089
1391,2024-02-27 22:00:00,283,4384
1392,2024-02-27 23:00:00,312,354
1393,2024-02-28 00:00:00,746,4263
1394,2024-02-28 01:00:00,535,4811
1395,2024-02-28 02:00:00,665,4552
1396,2024-02-28 03:00:00,277,355
1397,2024-02-28 04:00:00,61,1107
1398,2024-02-28 05:00:00,319,1855
1399,2024-02-28 06:00:00,890,2671
1400,2024-02-28 07:00:00,52,4008
1401,2024-02-28 08:00:00,856,3097
1402,2024-02-28 09:00:00,153,2903
1403,2024-02-28 10:00:00,749,3865
1404,2024-02-28 11:00:00,311,4479
1405,2024-02-28 12:00:00,814,3483
1406,2024-02-28 13:00:00,544,198
1407,2024-02-28 14:00:00,567,296
1408,2024-02-28 15:00:00,864,2629
1409,2024-02-28 16:00:00,389,977
1410,2024-02-28 17:00:00,548,1968
1411,2024-02-28 18:00:00,622,2765
1412,2024-02-28 19:00:00,177,1488
1413,2024-02-28 20:00:00,362,2515
1414,2024-02-28 21:00:00,314,669
1415,2024-02-28 22:00:00,807,2737
1416,2024-02-28 23:00:00,848,1165
1417,2024-02-29 00:00:00,97,521
1418,2024-02-29 01:00:00,881,2983
1419,2024-02-29 02:00:00,213,1304
1420,2024-02-29 03:00:00,829,644
1421,2024-02-29 04:00:00,137,4266
1422,2024-02-29 05:00:00,6,3739
1423,2024-02-29 06:00:00,109,1323
1424,2024-02-29 07:00:00,547,3272
1425,2024-02-29 08:00:00,39,867
1426,2024-02-29 09:00:00,662,3757
1427,2024-02-29 10:00:00,425,754
1428,2024-02-29 11:00:00,630,2546
1429,2024-02-29 12:00:00,261,320
1430,2024-02-29 13:00:00,426,3766
1431,2024-02-29 14:00:00,87,4377
1432,2024-02-29 15:00:00,465,4502
1433,2024-02-29 16:00:00,76,2669
1434,2024-02-29 17:00:00,471,1113
1435,2024-02-29 18:00:00,976,2151
1436,2024-02-29 19:00:00,963,4085
1437,2024-02-29 20:00:00,414,4999
1438,2024-02-29 21:00:00,825,4410
1439,2024-02-29 22:00:00,895,3119
1440,2024-02-29 23:00:00,726,3781
1441,2024-03-01 00:00:00,457,1543
1442,2024-03-01 01:00:00,285,4296
1443,2024-03-01 02:00:00,239,3110
1444,2024-03-01 03:00:00,677,672
1445,2024-03-01 04:00:00,599,1432
1446,2024-03-01 05:00:00,653,4853
1447,2024-03-01 06:00:00,672,4102
1448,2024-03-01 07:00:00,558,3234
1449,2024-03-01 08:00:00,372,4186
1450,2024-03-01 09:00:00,495,325
1451,2024-03-01 10:00:00,624,4300
1452,2024-03-01 11:00:00,919,2097
1453,2024-03-01 12:00:00,45,871
1454,2024-03-01 13:00:00,401,4624
1455,2024-03-01 14:00:00,247,533
1456,2024-03-01 15:00:00,616,3199
1457,2024-03-01 16:00:00,597,2829
1458,2024-03-01 17:00:00,450,3507
1459,2024-03-01 18:00:00,485,3240
1460,2024-03-01 19:00:00,646,965
1461,2024-03-01 20:00:00,620,2893
1462,2024-03-01 21:00:00,18,3011
1463,2024-03-01 22:00:00,606,2515
1464,2024-03-01 23:00:00,662,350
1465,2024-03-02 00:00:00,758,3857
1466,2024-03-02 01:00:00,289,4756
1467,2024-03-02 02:00:00,414,1018
1468,2024-03-02 03:00:00,721,1273
1469,2024-03-02 04:00:00,638,3303
1470,2024-03-02 05:00:00,235,532
1471,2024-03-02 06:00:00,416,935
1472,2024-03-02 07:00:00,938,2346
1473,2024-03-02 08:00:00,499,2362
1474,2024-03-02 09:00:00,974,997
1475,2024-03-02 10:00:00,634,3732
1476,2024-03-02 11:00:00,650,4667
1477,2024-03-02 12:00:00,115,3915
1478,2024-03-02 13:00:00,932,346
1479,2024-03-02 14:00:00,674,2529
1480,2024-03-02 15:00:00,713,1090
1481,2024-03-02 16:00:00,234,3410
1482,2024-03-02 17:00:00,540,1026
1483,2024-03-02 18:00:00,11,3538
1484,2024-03-02 19:00:00,206,2707
1485,2024-03-02 20:00:00,679,1174
1486,2024-03-02 21:00:00,247,4122
1487,2024-03-02 22:00:00,559,3899
1488,2024-03-02 23:00:00,758,4884
1489,2024-03-03 00:00:00,127,3251
1490,2024-03-03 01:00:00,147,3538
1491,2024-03-03 02:00:00,118,4673
1492,2024-03-03 03:00:00,911,3591
1493,2024-03-03 04:00:00,382,806
1494,2024-03-03 05:00:00,412,3164
1495,2024-03-03 06:00:00,664,853
1496,2024-03-03 07:00:00,584,687
1497,2024-03-03 08:00:00,363,1434
1498,2024-03-03 09:00:00,509,1947
1499,2024-03-03 10:00:00,137,4034
1500,2024-03-03 11:00:00,175,4026
1501,2024-03-03 12:00:00,289,3417
1502,2024-03-03 13:00:00,958,4120
1503,2024-03-03 14:00:00,481,3255
1504,2024-03-03 15:00:00,19,4402
1505,2024-03-03 16:00:00,195,2298
1506,2024-03-03 17:00:00,330,264
1507,2024-03-03 18:00:00,936,2098
1508,2024-03-03 19:00:00,175,3157
1509,2024-03-03 20:00:00,449,2184
1510,2024-03-03 21:00:00,925,4528
1511,2024-03-03 22:00:00,946,502
1512,2024-03-03 23:00:00,354,513
1513,2024-03-04 00:00:00,499,144
1514,2024-03-04 01:00:00,141,4257
1515,2024-03-04 02:00:00,758,2567
1516,2024-03-04 03:00:00,897,967
1517,2024-03-04 04:00:00,930,118
1518,2024-03-04 05:00:00,93,464
1519,2024-03-04 06:00:00,944,3932
1520,2024-03-04 07:00:00,239,679
1521,2024-03-04 08:00:00,205,645
1522,2024-03-04 09:00:00,560,4250
1523,2024-03-04 10:00:00,433,4973
1524,2024-03-04 11:00:00,245,3139
1525,2024-03-04 12:00:00,832,4237
1526,2024-03-04 13:00:00,317,4144
1527,2024-03-04 14:00:00,925,4426
1528,2024-03-04 15:00:00,295,552
1529,2024-03-04 16:00:00,640,4061
1530,2024-03-04 17:00:00,856,1481
1531,2024-03-04 18:00:00,282,1567
1532,2024-03-04 19:00:00,17,2838
1533,2024-03-04 20:00:00,71,1316
1534,2024-03-04 21:00:00,269,980
1535,2024-03-04 22:00:00,325,3914
1536,2024-03-04 23:00:00,794,3249
1537,2024-03-05 00:00:00,305,184
1538,2024-03-05 01:00:00,451,4244
1539,2024-03-05 02:00:00,7,1268
1540,2024-03-05 03:00:00,314,4264
1541,2024-03-05 04:00:00,817,3229
1542,2024-03-05 05:00:00,103,3745
1543,2024-03-05 06:00:00,821,2626
1544,2024-03-05 07:00:00,193,2967
1545,2024-03-05 08:00:00,753,3616
1546,2024-03-05 09:00:00,574,3467
1547,2024-03-05 10:00:00,529,2294
1548,2024-03-05 11:00:00,171,3655
1549,2024-03-05 12:00:00,537,545
1550,2024-03-05 13:00:00,251,3726
1551,2024-03-05 14:00:00,765,4116
1552,2024-03-05 15:00:00,387,3975
1553,2024-03-05 16:00:00,207,3437
1554,2024-03-05 17:00:00,541,361
1555,2024-03-05 18:00:00,629,1948
1556,2024-03-05 19:00:00,416,4125
1557,2024-03-05 20:00:00,794,2366
1558,2024-03-05 21:00:00,380,191
1559,2024-03-05 22:00:00,144,4322
1560,2024-03-05 23:00:00,25,4275
1561,2024-03-06 00:00:00,822,3409
1562,2024-03-06 01:00:00,668,1082
1563,2024-03-06 02:00:00,73,3543
1564,2024-03-06 03:00:00,632,2633
1565,2024-03-06 04:00:00,824,793
1566,2024-03-06 05:00:00,833,4220
1567,2024-03-06 06:00:00,93,255
1568,2024-03-06 07:00:00,505,3688
1569,2024-03-06 08:00:00,598,1912
1570,2024-03-06 09:00:00,336,4214
1571,2024-03-06 10:00:00,425,1507
1572,2024-03-06 11:00:00,499,1316
1573,2024-03-06 12:00:00,364,1510
1574,2024-03-06 13:00:00,947,3597
1575,2024-03-06 14:00:00,630,4472
1576,2024-03-06 15:00:00,745,4940
1577,2024-03-06 16:00:00,199,651
1578,2024-03-06 17:00:00,718,3494
1579,2024-03-06 18:00:00,413,1276
1580,2024-03-06 19:00:00,339,4834
1581,2024-03-06 20:00:00,659,4432
1582,2024-03-06 21:00:00,962,1097
1583,2024-03-06 22:00:00,937,4176
1584,2024-03-06 23:00:00,429,2831
1585,2024-03-07 00:00:00,783,4037
1586,2024-03-07 01:00:00,899,4152
1587,2024-03-07 02:00:00,139,472
1588,2024-03-07 03:00:00,693,2348
1589,2024-03-07 04:00:00,942,948
1590,2024-03-07 05:00:00,542,2656
1591,2024-03-07 06:00:00,57,2422
1592,2024-03-07 07:00:00,232,603
1593,2024-03-07 08:00:00,658,3289
1594,2024-03-07 09:00:00,435,802
1595,2024-03-07 10:00:00,384,3725
1596,2024-03-07 11:00:00,560,414
1597,2024-03-07 12:00:00,194,2476
1598,2024-03-07 13:00:00,736,1140
1599,2024-03-07 14:00:00,648,4478
1600,2024-03-07 15:00:00,534,3090
1601,2024-03-07 16:00:00,518,357
1602,2024-03-07 17:00:00,716,674
1603,2024-03-07 18:00:00,751,4769
1604,2024-03-07 19:00:00,185,1652
1605,2024-03-07 20:00:00,872,4618
1606,2024-03-07 21:00:00,292,857
1607,2024-03-07 22:00:00,335,2910
1608,2024-03-07 23:00:00,732,1204
1609,2024-03-08 00:00:00,116,4624
1610,2024-03-08 01:00:00,825,3559
1611,2024-03-08 02:00:00,49,4092
1612,2024-03-08 03:00:00,685,303
1613,2024-03-08 04:00:00,82,2875
1614,2024-03-08 05:00:00,834,2432
1615,2024-03-08 06:00:00,333,2092
1616,2024-03-08 07:00:00,557,2343
1617,2024-03-08 08:00:00,335,406
1618,2024-03-08 09:00:00,532,1787
1619,2024-03-08 10:00:00,960,4209
1620,2024-03-08 11:00:00,221,1960
1621,2024-03-08 12:00:00,635,2061
1622,2024-03-08 13:00:00,746,822
1623,2024-03-08 14:00:00,733,879
1624,2024-03-08 15:00:00,323,628
1625,2024-03-08 16:00:00,851,4993
1626,2024-03-08 17:00:00,3,443
1627,2024-03-08 18:00:00,694,3886
1628,2024-03-08 19:00:00,206,3782
1629,2024-03-08 20:00:00,832,308
1630,2024-03-08 21:00:00,40,4836
1631,2024-03-08 22:00:00,59,3506
1632,2024-03-08 23:00:00,951,1411
1633,2024-03-09 00:00:00,574,2399
1634,2024-03-09 01:00:00,644,3436
1635,2024-03-09 02:00:00,507,2047
1636,2024-03-09 03:00:00,572,1019
1637,2024-03-09 04:00:00,884,2144
1638,2024-03-09 05:00:00,843,518
1639,2024-03-09 06:00:00,122,1849
1640,2024-03-09 07:00:00,479,2942
1641,2024-03-09 08:00:00,619,1199
1642,2024-03-09 09:00:00,96,3492
1643,2024-03-09 10:00:00,859,2872
1644,2024-03-09 11:00:00,414,2580
1645,2024-03-09 12:00:00,235,1645
1646,2024-03-09 13:00:00,898,1170
1647,2024-03-09 14:00:00,62,1950
1648,2024-03-09 15:00:00,256,4298
1649,2024-03-09 16:00:00,561,3039
1650,2024-03-09 17:00:00,905,2003
1651,2024-03-09 18:00:00,348,778
1652,2024-03-09 19:00:00,671,1088
1653,2024-03-09 20:00:00,124,2575
1654,2024-03-09 21:00:00,482,1707
1655,2024-03-09 22:00:00,317,2969
1656,2024-03-09 23:00:00,504,1602
1657,2024-03-10 00:00:00,719,1889
1658,2024-03-10 01:00:00,48,1525
1659,2024-03-10 02:00:00,409,2540
1660,2024-03-10 03:00:00,932,2142
1661,2024-03-10 04:00:00,136,1378
1662,2024-03-10 05:00:00,201,2694
1663,2024-03-10 06:00:00,250,4789
1664,2024-03-10 07:00:00,314,2536
1665,2024-03-10 08:00:00,869,3903
1666,2024-03-10 09:00:00,368,2305
1667,2024-03-10 10:00:00,429,1127
1668,2024-03-10 11:00:00,830,3639
1669,2024-03-10 12:00:00,807,3583
1670,2024-03-10 13:00:00,480,2341
1671,2024-03-10 14:00:00,314,2865
1672,2024-03-10 15:00:00,500,1273
1673,2024-03-10 16:00:00,721,3330
1674,2024-03-10 17:00:00,355,3450
1675,2024-03-10 18:00:00,485,503
1676,2024-03-10 19:00:00,211,2825
1677,2024-03-10 20:00:00,704,3482
1678,2024-03-10 21:00:00,44,4263
1679,2024-03-10 22:00:00,541,187
1680,2024-03-10 23:00:00,571,1258
1681,2024-03-11 00:00:00,583,4373
1682,2024-03-11 01:00:00,92,2957
1683,2024-03-11 02:00:00,265,1481
1684,2024-03-11 03:00:00,895,4781
1685,2024-03-11 04:00:00,220,2164
1686,2024-03-11 05:00:00,902,2474
1687,2024-03-11 06:00:00,925,417
1688,2024-03-11 07:00:00,442,1602
1689,2024-03-11 08:00:00,401,2142
1690,2024-03-11 09:00:00,400,4698
1691,2024-03-11 10:00:00,727,2122
1692,2024-03-11 11:00:00,991,218
1693,2024-03-11 12:00:00,899,809
1694,2024-03-11 13:00:00,789,3657
1695,2024-03-11 14:00:00,576,4240
1696,2024-03-11 15:00:00,858,4509
1697,2024-03-11 16:00:00,804,3350
1698,2024-03-11 17:00:00,490,517
1699,2024-03-11 18:00:00,485,2703
1700,2024-03-11 19:00:00,757,3954
1701,2024-03-11 20:00:00,470,1201
1702,2024-03-11 21:00:00,574,4521
1703,2024-03-11 22:00:00,938,3528
1704,2024-03-11 23:00:00,844,2361
1705,2024-03-12 00:00:00,682,4269
1706,2024-03-12 01:00:00,445,3734
1707,2024-03-12 02:00:00,269,608
1708,2024-03-12 03:00:00,267,2479
1709,2024-03-12 04:00:00,54,3264
1710,2024-03-12 05:00:00,528,787
1711,2024-03-12 06:00:00,520,4852
1712,2024-03-12 07:00:00,616,1392
1713,2024-03-12 08:00:00,59,4005
1714,2024-03-12 09:00:00,825,3175
1715,2024-03-12 10:00:00,40,3309
1716,2024-03-12 11:00:00,237,424
1717,2024-03-12 12:00:00,955,2093
1718,2024-03-12 13:00:00,386,4076
1719,2024-03-12 14:00:00,606,4912
1720,2024-03-12 15:00:00,734,2870
1721,2024-03-12 16:00:00,716,4472
1722,2024-03-12 17:00:00,650,2683
1723,2024-03-12 18:00:00,300,3657
1724,2024-03-12 19:00:00,395,3687
1725,2024-03-12 20:00:00,207,251
1726,2024-03-12 21:00:00,336,1054
1727,2024-03-12 22:00:00,593,4454
1728,2024-03-12 23:00:00,730,2471
1729,2024-03-13 00:00:00,514,1291
1730,2024-03-13 01:00:00,178,787
1731,2024-03-13 02:00:00,396,409
1732,2024-03-13 03:00:00,371,1602
1733,2024-03-13 04:00:00,858,3227
1734,2024-03-13 05:00:00,791,4668
1735,2024-03-13 06:00:00,658,3467
1736,2024-03-13 07:00:00,318,3495
1737,2024-03-13 08:00:00,736,913
1738,2024-03-13 09:00:00,369,945
1739,2024-03-13 10:00:00,384,1264
1740,2024-03-13 11:00:00,62,4862
1741,2024-03-13 12:00:00,806,1867
1742,2024-03-13 13:00:00,505,454
1743,2024-03-13 14:00:00,239,1972
1744,2024-03-13 15:00:00,195,2124
1745,2024-03-13 16:00:00,678,2917
1746,2024-03-13 17:00:00,963,3932
1747,2024-03-13 18:00:00,222,4375
1748,2024-03-13 19:00:00,61,165
1749,2024-03-13 20:00:00,129,4366
1750,2024-03-13 21:00:00,990,4190
1751,2024-03-13 22:00:00,685,2621
1752,2024-03-13 23:00:00,992,2681
1753,2024-03-14 00:00:00,156,1490
1754,2024-03-14 01:00:00,917,1230
1755,2024-03-14 02:00:00,378,2586
1756,2024-03-14 03:00:00,622,934
1757,2024-03-14 04:00:00,781,326
1758,2024-03-14 05:00:00,923,3615
1759,2024-03-14 06:00:00,868,4637
1760,2024-03-14 07:00:00,903,2543
1761,2024-03-14 08:00:00,790,827
1762,2024-03-14 09:00:00,586,3786
1763,2024-03-14 10:00:00,999,3722
1764,2024-03-14 11:00:00,437,1136
1765,2024-03-14 12:00:00,975,1932
1766,2024-03-14 13:00:00,207,2840
1767,2024-03-14 14:00:00,388,592
1768,2024-03-14 15:00:00,480,1648
1769,2024-03-14 16:00:00,791,1243
1770,2024-03-14 17:00:00,887,4057
1771,2024-03-14 18:00:00,838,3507
1772,2024-03-14 19:00:00,984,739
1773,2024-03-14 20:00:00,340,272
1774,2024-03-14 21:00:00,869,4454
1775,2024-03-14 22:00:00,340,4059
1776,2024-03-14 23:00:00,204,616
1777,2024-03-15 00:00:00,161,622
1778,2024-03-15 01:00:00,540,2017
1779,2024-03-15 02:00:00,392,2986
1780,2024-03-15 03:00:00,769,2264
1781,2024-03-15 04:00:00,677,2029
1782,2024-03-15 05:00:00,575,4045
1783,2024-03-15 06:00:00,534,2309
1784,2024-03-15 07:00:00,70,3883
1785,2024-03-15 08:00:00,893,2690
1786,2024-03-15 09:00:00,405,4176
1787,2024-03-15 10:00:00,608,1193
1788,2024-03-15 11:00:00,675,3980
1789,2024-03-15 12:00:00,591,2594
1790,2024-03-15 13:00:00,517,2679
1791,2024-03-15 14:00:00,828,2588
1792,2024-03-15 15:00:00,120,2885
1793,2024-03-15 16:00:00,814,2858
1794,2024-03-15 17:00:00,690,1674
1795,2024-03-15 18:00:00,688,2473
1796,2024-03-15 19:00:00,902,4090
1797,2024-03-15 20:00:00,217,4945
1798,2024-03-15 21:00:00,56,1193
1799,2024-03-15 22:00:00,366,1289
1800,2024-03-15 23:00:00,699,2789
1801,2024-03-16 00:00:00,504,4195
1802,2024-03-16 01:00:00,744,1975
1803,2024-03-16 02:00:00,767,3506
1804,2024-03-16 03:00:00,925,1887
1805,2024-03-16 04:00:00,455,4032
1806,2024-03-16 05:00:00,104,1707
1807,2024-03-16 06:00:00,77,3848
1808,2024-03-16 07:00:00,230,148
1809,2024-03-16 08:00:00,914,3961
1810,2024-03-16 09:00:00,258,2280
1811,2024-03-16 10:00:00,264,3146
1812,2024-03-16 11:00:00,331,2933
1813,2024-03-16 12:00:00,993,1497
1814,2024-03-16 13:00:00,182,3926
1815,2024-03-16 14:00:00,893,4674
1816,2024-03-16 15:00:00,768,931
1817,2024-03-16 16:00:00,550,2797
1818,2024-03-16 17:00:00,688,4877
1819,2024-03-16 18:00:00,27,2835
1820,2024-03-16 19:00:00,276,181
1821,2024-03-16 20:00:00,652,186
1822,2024-03-16 21:00:00,299,2163
1823,2024-03-16 22:00:00,957,921
1824,2024-03-16 23:00:00,799,262
1825,2024-03-17 00:00:00,91,3839
1826,2024-03-17 01:00:00,480,2497
1827,2024-03-17 02:00:00,573,2032
1828,2024-03-17 03:00:00,458,2828
1829,2024-03-17 04:00:00,451,3635
1830,2024-03-17 05:00:00,365,3546
1831,2024-03-17 06:00:00,859,2890
1832,2024-03-17 07:00:00,675,2807
1833,2024-03-17 08:00:00,351,4033
1834,2024-03-17 09:00:00,655,3485
1835,2024-03-17 10:00:00,400,1022
1836,2024-03-17 11:00:00,253,2275
1837,2024-03-17 12:00:00,781,1682
1838,2024-03-17 13:00:00,881,664
1839,2024-03-17 14:00:00,803,3358
1840,2024-03-17 15:00:00,459,2697
1841,2024-03-17 16:00:00,699,2600
1842,2024-03-17 17:00:00,917,4666
1843,2024-03-17 18:00:00,499,1087
1844,2024-03-17 19:00:00,950,3736
1845,2024-03-17 20:00:00,971,323
1846,2024-03-17 21:00:00,926,450
1847,2024-03-17 22:00:00,508,2028
1848,2024-03-17 23:00:00,304,448
1849,2024-03-18 00:00:00,501,4377
1850,2024-03-18 01:00:00,803,4832
1851,2024-03-18 02:00:00,598,1117
1852,2024-03-18 03:00:00,166,2326
1853,2024-03-18 04:00:00,415,4967
1854,2024-03-18 05:00:00,462,4224
1855,2024-03-18 06:00:00,920,2519
1856,2024-03-18 07:00:00,114,1993
1857,2024-03-18 08:00:00,433,3140
1858,2024-03-18 09:00:00,992,2168
1859,2024-03-18 10:00:00,356,1225
1860,2024-03-18 11:00:00,928,3217
1861,2024-03-18 12:00:00,695,4261
1862,2024-03-18 13:00:00,207,4142
1863,2024-03-18 14:00:00,768,4533
1864,2024-03-18 15:00:00,235,2270
1865,2024-03-18 16:00:00,442,546
1866,2024-03-18 17:00:00,355,2758
1867,2024-03-18 18:00:00,515,3462
1868,2024-03-18 19:00:00,208,2818
1869,2024-03-18 20:00:00,709,3583
1870,2024-03-18 21:00:00,853,3044
1871,2024-03-18 22:00:00,125,4476
1872,2024-03-18 23:00:00,138,695
1873,2024-03-19 00:00:00,339,2086
1874,2024-03-19 01:00:00,537,2850
1875,2024-03-19 02:00:00,68,1174
1876,2024-03-19 03:00:00,573,4069
1877,2024-03-19 04:00:00,541,4405
1878,2024-03-19 05:00:00,383,4321
1879,2024-03-19 06:00:00,19,4687
1880,2024-03-19 07:00:00,683,3680
1881,2024-03-19 08:00:00,450,3107
1882,2024-03-19 09:00:00,74,1069
1883,2024-03-19 10:00:00,573,680
1884,2024-03-19 11:00:00,939,2924
1885,2024-03-19 12:00:00,665,4101
1886,2024-03-19 13:00:00,276,1311
1887,2024-03-19 14:00:00,48,329
1888,2024-03-19 15:00:00,211,4384
1889,2024-03-19 16:00:00,855,3285
1890,2024-03-19 17:00:00,920,601
1891,2024-03-19 18:00:00,651,2232
1892,2024-03-19 19:00:00,622,148
1893,2024-03-19 20:00:00,994,3666
1894,2024-03-19 21:00:00,695,3155
1895,2024-03-19 22:00:00,540,788
1896,2024-03-19 23:00:00,709,486
1897,2024-03-20 00:00:00,191,1069
1898,2024-03-20 01:00:00,315,3560
1899,2024-03-20 02:00:00,901,1105
1900,2024-03-20 03:00:00,563,3152
1901,2024-03-20 04:00:00,661,3517
1902,2024-03-20 05:00:00,780,2402
1903,2024-03-20 06:00:00,562,2383
1904,2024-03-20 07:00:00,900,1707
1905,2024-03-20 08:00:00,758,4466
1906,2024-03-20 09:00:00,113,222
1907,2024-03-20 10:00:00,170,1380
1908,2024-03-20 11:00:00,468,3827
1909,2024-03-20 12:00:00,678,358
1910,2024-03-20 13:00:00,921,1047
1911,2024-03-20 14:00:00,14,624
1912,2024-03-20 15:00:00,715,987
1913,2024-03-20 16:00:00,288,307
1914,2024-03-20 17:00:00,907,3482
1915,2024-03-20 18:00:00,189,2894
1916,2024-03-20 19:00:00,914,248
1917,2024-03-20 20:00:00,155,537
1918,2024-03-20 21:00:00,567,2302
1919,2024-03-20 22:00:00,694,3849
1920,2024-03-20 23:00:00,722,3261
1921,2024-03-21 00:00:00,888,4001
1922,2024-03-21 01:00:00,471,4553
1923,2024-03-21 02:00:00,75,3345
1924,2024-03-21 03:00:00,277,4651
1925,2024-03-21 04:00:00,940,2923
1926,2024-03-21 05:00:00,645,4824
1927,2024-03-21 06:00:00,343,3370
1928,2024-03-21 07:00:00,425,585
1929,2024-03-21 08:00:00,571,299
1930,2024-03-21 09:00:00,511,4566
1931,2024-03-21 10:00:00,857,2082
1932,2024-03-21 11:00:00,182,1571
1933,2024-03-21 12:00:00,458,4443
1934,2024-03-21 13:00:00,918,4983
1935,2024-03-21 14:00:00,851,2411
1936,2024-03-21 15:00:00,833,3473
1937,2024-03-21 16:00:00,64,2178
1938,2024-03-21 17:00:00,839,1621
1939,2024-03-21 18:00:00,260,704
1940,2024-03-21 19:00:00,193,3948
1941,2024-03-21 20:00:00,655,3442
1942,2024-03-21 21:00:00,616,1517
1943,2024-03-21 22:00:00,972,4697
1944,2024-03-21 23:00:00,406,3975
1945,2024-03-22 00:00:00,726,3033
1946,2024-03-22 01:00:00,754,648
1947,2024-03-22 02:00:00,943,938
1948,2024-03-22 03:00:00,721,3915
1949,2024-03-22 04:00:00,93,947
1950,2024-03-22 05:00:00,430,4809
1951,2024-03-22 06:00:00,654,4607
1952,2024-03-22 07:00:00,434,4873
1953,2024-03-22 08:00:00,404,4354
1954,2024-03-22 09:00:00,434,4568
1955,2024-03-22 10:00:00,112,2372
1956,2024-03-22 11:00:00,929,3420
1957,2024-03-22 12:00:00,375,2658
1958,2024-03-22 13:00:00,59,4798
1959,2024-03-22 14:00:00,43,4411
1960,2024-03-22 15:00:00,207,2096
1961,2024-03-22 16:00:00,780,3773
1962,2024-03-22 17:00:00,296,1664
1963,2024-03-22 18:00:00,118,4118
1964,2024-03-22 19:00:00,532,1940
1965,2024-03-22 20:00:00,222,3391
1966,2024-03-22 21:00:00,166,2987
1967,2024-03-22 22:00:00,643,826
1968,2024-03-22 23:00:00,156,1344
1969,2024-03-23 00:00:00,184,3560
1970,2024-03-23 01:00:00,90,3818
1971,2024-03-23 02:00:00,94,1165
1972,2024-03-23 03:00:00,13,4871
1973,2024-03-23 04:00:00,973,382
1974,2024-03-23 05:00:00,834,1181
1975,2024-03-23 06:00:00,805,3985
1976,2024-03-23 07:00:00,945,2981
1977,2024-03-23 08:00:00,742,2684
1978,2024-03-23 09:00:00,834,3070
1979,2024-03-23 10:00:00,804,1252
1980,2024-03-23 11:00:00,438,3597
1981,2024-03-23 12:00:00,538,1047
1982,2024-03-23 13:00:00,587,4860
1983,2024-03-23 14:00:00,968,1817
1984,2024-03-23 15:00:00,876,166
1985,2024-03-23 16:00:00,936,736
1986,2024-03-23 17:00:00,811,413
1987,2024-03-23 18:00:00,150,3497
1988,2024-03-23 19:00:00,660,664
1989,2024-03-23 20:00:00,8,1701
1990,2024-03-23 21:00:00,29,925
1991,2024-03-23 22:00:00,296,3770
1992,2024-03-23 23:00:00,986,1125
1993,2024-03-24 00:00:00,926,2351
1994,2024-03-24 01:00:00,721,4857
1995,2024-03-24 02:00:00,640,904
1996,2024-03-24 03:00:00,340,2551
1997,2024-03-24 04:00:00,628,4731
1998,2024-03-24 05:00:00,439,1491
1999,2024-03-24 06:00:00,144,1335
2000,2024-03-24 07:00:00,942,4132
2001,2024-03-24 08:00:00,830,3380
2002,2024-03-24 09:00:00,747,4823
2003,2024-03-24 10:00:00,519,4944
2004,2024-03-24 11:00:00,976,3649
2005,2024-03-24 12:00:00,45,4300
2006,2024-03-24 13:00:00,955,4241
2007,2024-03-24 14:00:00,239,1454
2008,2024-03-24 15:00:00,952,1936
2009,2024-03-24 16:00:00,944,2992
2010,2024-03-24 17:00:00,155,2596
2011,2024-03-24 18:00:00,181,2683
2012,2024-03-24 19:00:00,215,2658
2013,2024-03-24 20:00:00,88,3718
2014,2024-03-24 21:00:00,256,1659
2015,2024-03-24 22:00:00,511,1607
2016,2024-03-24 23:00:00,73,4171
2017,2024-03-25 00:00:00,931,2163
2018,2024-03-25 01:00:00,179,3742
2019,2024-03-25 02:00:00,212,2100
2020,2024-03-25 03:00:00,805,1394
2021,2024-03-25 04:00:00,234,4165
2022,2024-03-25 05:00:00,465,2852
2023,2024-03-25 06:00:00,751,1853
2024,2024-03-25 07:00:00,223,4310
2025,2024-03-25 08:00:00,631,1703
2026,2024-03-25 09:00:00,825,1422
2027,2024-03-25 10:00:00,264,2541
2028,2024-03-25 11:00:00,207,1198
2029,2024-03-25 12:00:00,607,1605
2030,2024-03-25 13:00:00,885,1226
2031,2024-03-25 14:00:00,734,396
2032,2024-03-25 15:00:00,366,3149
2033,2024-03-25 16:00:00,276,2325
2034,2024-03-25 17:00:00,380,4454
2035,2024-03-25 18:00:00,743,3887
2036,2024-03-25 19:00:00,309,2196
2037,2024-03-25 20:00:00,631,3709
2038,2024-03-25 21:00:00,268,2308
2039,2024-03-25 22:00:00,945,275
2040,2024-03-25 23:00:00,785,2602
2041,2024-03-26 00:00:00,64,4099
2042,2024-03-26 01:00:00,810,1767
2043,2024-03-26 02:00:00,350,4471
2044,2024-03-26 03:00:00,925,2645
2045,2024-03-26 04:00:00,915,775
2046,2024-03-26 05:00:00,494,1923
2047,2024-03-26 06:00:00,523,1456
2048,2024-03-26 07:00:00,98,3172
2049,2024-03-26 08:00:00,946,3359
2050,2024-03-26 09:00:00,71,646
2051,2024-03-26 10:00:00,364,2183
2052,2024-03-26 11:00:00,570,2140
2053,2024-03-26 12:00:00,802,4634
2054,2024-03-26 13:00:00,763,1852
2055,2024-03-26 14:00:00,276,1715
2056,2024-03-26 15:00:00,50,1949
2057,2024-03-26 16:00:00,358,2742
2058,2024-03-26 17:00:00,728,1700
2059,2024-03-26 18:00:00,906,3496
